"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0023125501","0068","2018-03-06T00:40:00.000","17.73398","PAUNA  - AUT","BOYACÁ","PAUNA","MEDIO MAGDALENA","5.657130556","-73.96032778","Temp Aire 2 m","°C"
"0021202240","0068","2013-07-12T03:40:00.000","10.02","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Temp Aire 2 m","°C"
"2120000102","0068","2019-02-14T07:12:00.000","10.33","COLEGIO CARLOS PIZARRO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.635","-74.205","Temp Aire 2 m","°C"
"0026125502","0068","2016-08-27T17:15:00.000","26.2","CAICEDONIA  - AUT","VALLE DEL CAUCA","CAICEDONIA","CAUCA","4.297558333","-75.86396111","Temp Aire 2 m","°C"
"0026085501","0068","2016-09-05T23:55:00.000","19.1","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Temp Aire 2 m","°C"
"0021202250","0068","2010-12-09T06:20:00.000","13.9","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0024015502","0068","2016-09-05T21:55:00.000","19","SUAITA  - AUT","SANTANDER","SUAITA","SOGAMOSO","6.088602778","-73.44859722","Temp Aire 2 m","°C"
"0023105060","0068","2007-07-14T20:00:00.000","22.6","VEGACHA","ANTIOQUIA","VEGACHÍ","MEDIO MAGDALENA","6.774","-74.797","Temp Aire 2 m","°C"
"0035035130","0068","2018-11-12T00:00:00.000","4.2","PARAMO CHINGAZA  - AUT","CUNDINAMARCA","GUASCA","META","4.713666667","-73.80325","Temp Aire 2 m","°C"
"0046015030","0068","2019-05-20T22:00:00.000","22","SAN VICENTE DEL CAGUAN  - AUT","CAQUETA","SAN VICENTE DEL CAGUÁN","CAGUÁN","2.063","-74.76269444","Temp Aire 2 m","°C"
"0024015110","0068","2009-09-27T08:00:00.000","13.9","LA BOYERA - AUT","CUNDINAMARCA","UBATÉ","SOGAMOSO","5.303805556","-73.85175","Temp Aire 2 m","°C"
"0016015502","0068","2016-09-14T03:20:00.000","16.8","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Temp Aire 2 m","°C"
"0027015330","0068","2015-09-10T18:00:00.000","23.7","APTO OLAYA HERRERA - TX GPRS","ANTIOQUIA","MEDELLÍN","NECHÍ","6.221","-75.589","Temp Aire 2 m","°C"
"0021202200","0068","2010-11-12T20:20:00.000","14.2","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0044015060","0068","2016-03-31T16:00:00.000","26.8","ACUEDUCTO MOCOA - AUT","PUTUMAYO","MOCOA","CAQUETÁ","1.157333333","-76.65183333","Temp Aire 2 m","°C"
"0052055502","0068","2018-07-26T12:20:00.000","24.02847","SANDONA  - AUT","NARIÑO","SANDONÁ","PATÍA","1.300888889","-77.46035833","Temp Aire 2 m","°C"
"0021215180","0068","2010-06-06T20:00:00.000","21.4","BATALLON ROOKE  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.418388889","-75.24866667","Temp Aire 2 m","°C"
"0052045080","0068","2006-09-20T17:00:00.000","19.5","UNIVERSIDAD DE NARINO  - AUT","NARIÑO","PASTO","PATÍA","1.225111111","-77.28338889","Temp Aire 2 m","°C"
"0021202230","0068","2014-09-05T12:35:00.000","16.1","UAN SEDE USME - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.467","-74.117","Temp Aire 2 m","°C"
"0021215180","0068","2012-08-12T13:00:00.000","27.6","BATALLON ROOKE  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.418388889","-75.24866667","Temp Aire 2 m","°C"
"0021202250","0068","2015-12-29T03:20:00.000","13.5","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0016055501","0068","2018-09-29T06:35:00.000","18.70289","GABRIEL MARIA  - AUT","NORTE DE SANTANDER","CONVENCIÓN","CATATUMBO","8.412497222","-73.33944167","Temp Aire 2 m","°C"
"0015085050","0068","2012-04-21T12:00:00.000","30.3","TOROMANA - AUT","LA GUAJIRA","URIBIA","CARIBE - GUAJIRA","12.08352778","-71.21094444","Temp Aire 2 m","°C"
"0024015503","0068","2017-11-29T20:20:00.000","17.37614","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Temp Aire 2 m","°C"
"0025015020","0068","2005-10-31T20:00:00.000","26.9","CERROMATOSO","CÓRDOBA","MONTELÍBANO","BAJO MAGDALENA- CAUCA -SAN JORGE","7.931","-75.554","Temp Aire 2 m","°C"
"0013095010","0068","2015-09-24T00:00:00.000","9.7","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Temp Aire 2 m","°C"
"0024055080","0068","2018-07-06T21:00:00.000","26.9","VIZCAINA LA LIZAMA  - AUT","SANTANDER","BARRANCABERMEJA","SOGAMOSO","6.982972222","-73.70488889","Temp Aire 2 m","°C"
"0035025090","0068","2018-06-17T12:00:00.000","11.9","BOSQUE INTERVENIDO  - AUT","CUNDINAMARCA","LA CALERA","META","4.664888889","-73.84663889","Temp Aire 2 m","°C"
"0052015501","0068","2017-06-06T18:00:00.000","21.35882","BALBOA  - AUT","CAUCA","BALBOA","PATÍA","2.125191667","-77.19266667","Temp Aire 2 m","°C"
"0021202180","0068","2010-11-24T13:45:00.000","15.2","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Temp Aire 2 m","°C"
"2901500072","0068","2019-08-07T18:00:00.000","27.6","HOBO - AUT","BOLIVAR","EL CARMÉN DE BOLÍVAR","BAJO MAGDALENA","9.672419444","-75.236458333","Temp Aire 2 m","°C"
"0023085260","0068","2014-06-07T08:00:00.000","15.4","LA SELVA - AUT","ANTIOQUIA","RIONEGRO","MEDIO MAGDALENA","6.131916667","-75.41455556","Temp Aire 2 m","°C"
"0021195160","0068","2011-07-27T19:00:00.000","15.9","SUBIA","CUNDINAMARCA","SILVANIA","ALTO MAGDALENA","4.477","-74.384","Temp Aire 2 m","°C"
"0026155220","0068","2014-11-26T20:00:00.000","16","VILLAMARIA - AUT","CALDAS","VILLAMARIA","CAUCA","5.048666667","-75.51388889","Temp Aire 2 m","°C"
"0026135502","0068","2017-09-26T10:20:00.000","19.90969","EL JAZMIN  - AUT","RISARALDA","SANTA ROSA DE CABAL","CAUCA","4.911944444","-75.62416389","Temp Aire 2 m","°C"
"0013055040","0068","2011-12-04T10:59:05.000","0","INCODER - AUT","CORDOBA","MONTERÍA","SINÚ","8.746944444","-75.91388889","Temp Aire 2 m","°C"
"0026035100","0068","2006-11-24T20:00:00.000","16.2","SUECIA HDA","CAUCA","EL TAMBO","CAUCA","2.48","-76.828","Temp Aire 2 m","°C"
"0021015060","0068","2018-02-27T20:00:00.000","19.8","MARENGO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","2.221111111","-76.11888889","Temp Aire 2 m","°C"
"0021208480","0068","2015-01-18T10:05:00.000","19.7","KENNEDY - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.15","Temp Aire 2 m","°C"
"0021208480","0068","2015-08-15T07:15:00.000","15.4","KENNEDY - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.15","Temp Aire 2 m","°C"
"0024035410","0068","2018-03-03T08:17:00.000","2","SOGAMOSO - AUT","BOYACÁ","SOGAMOSO","SOGAMOSO","5.753333333","-72.91115278","Temp Aire 2 m","°C"
"0024055070","0068","2018-10-06T13:00:00.000","20.9","SAN  VICENTE DE CHUCURI  - AUT","SANTANDER","SAN VICENTE DE CHUCURÍ","MEDIO MAGDALENA","6.823388889","-73.47205556","Temp Aire 2 m","°C"
"0057025020","0068","2017-04-23T22:00:00.000","25.7","GORGONA GUAPI","CAUCA","GUAPI","GUAVIARE","2.963","-78.174","Temp Aire 2 m","°C"
"0024015110","0068","2009-06-02T02:00:00.000","5.2","LA BOYERA - AUT","CUNDINAMARCA","UBATÉ","SOGAMOSO","5.303805556","-73.85175","Temp Aire 2 m","°C"
"0026125300","0068","2006-08-05T07:00:00.000","16","CALARCA - AUT","QUINDÍO","CALARCÁ","CAUCA","4.528305556","-75.59638889","Temp Aire 2 m","°C"
"0023055501","0068","2017-11-16T10:25:00.000","22.05646","SANTA HELENA  - AUT","CALDAS","MARQUETALIA","MEDIO MAGDALENA","5.317497222","-74.99610833","Temp Aire 2 m","°C"
"2120000107","0068","2019-06-19T21:27:00.000","12.94","LA FISCALA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.536","-74.106","Temp Aire 2 m","°C"
"0027015290","0068","2018-08-10T15:00:00.000","24.4","PAJARITO - AUT","ANTIOQUIA","MEDELLÍN","NECHÍ","6.286333333","-75.61279167","Temp Aire 2 m","°C"
"0016025501","0068","2018-09-18T10:40:00.000","29.1718","CUCUTILLA  - AUT","NORTE DE SANTANDER","CUCUTILLA","CATATUMBO","7.519455556","-72.79790278","Temp Aire 2 m","°C"
"0011159010","0068","2008-05-30T06:00:00.000","24.6","CAPURGANA - TX GPRS","CHOCÓ","ACANDÍ","ATRATO - DARIÉN","8.616","-77.331","Temp Aire 2 m","°C"
"0013095010","0068","2011-12-01T20:00:00.000","27.5","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Temp Aire 2 m","°C"
"0026125507","0068","2016-09-18T08:30:00.000","25.4","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Temp Aire 2 m","°C"
"0026125504","0068","2017-11-21T08:00:00.000","19.84659","PARAGUAICITO  - AUT","QUINDÍO","BUENAVISTA","CAUCA","4.395555556","-75.73416667","Temp Aire 2 m","°C"
"0026175501","0068","2016-09-10T07:05:00.000","19.4","RAFAEL ESCOBAR  - AUT","CALDAS","SUPIA","CAUCA","5.45","-75.63305556","Temp Aire 2 m","°C"
"0021255501","0068","2019-04-26T17:45:00.000","22.14361","LA TRINIDAD  - AUT","TOLIMA","LÍBANO","ALTO MAGDALENA","4.895","-75.04","Temp Aire 2 m","°C"
"0021205526","0068","2019-03-16T03:20:00.000","14.37","PEDRO PALO  - AUT","CUNDINAMARCA","TENA","ALTO MAGDALENA","4.691","-74.389","Temp Aire 2 m","°C"
"0021205522","0068","2019-04-11T05:10:00.000","10.776","TABIO  - AUT","CUNDINAMARCA","TABIO","ALTO MAGDALENA","4.918","-74.029","Temp Aire 2 m","°C"
"2120000107","0068","2019-08-07T13:32:00.000","14.56","LA FISCALA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.536","-74.106","Temp Aire 2 m","°C"
"2120000107","0068","2018-10-28T21:16:00.000","13.49","LA FISCALA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.536","-74.106","Temp Aire 2 m","°C"
"0021215501","0068","2016-06-22T20:50:00.000","19.6","ESPERANZA LA  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.45","-75.25","Temp Aire 2 m","°C"
"0027015290","0068","2016-05-18T17:00:00.000","22.5","PAJARITO - AUT","ANTIOQUIA","MEDELLÍN","NECHÍ","6.286333333","-75.61279167","Temp Aire 2 m","°C"
"0026085501","0068","2016-06-20T02:40:00.000","17.7","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Temp Aire 2 m","°C"
"0026085501","0068","2018-10-25T08:30:00.000","20.39594","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Temp Aire 2 m","°C"
"0023125501","0068","2016-09-13T22:50:00.000","18.6","PAUNA  - AUT","BOYACÁ","PAUNA","MEDIO MAGDALENA","5.657130556","-73.96032778","Temp Aire 2 m","°C"
"0026145505","0068","2019-07-01T10:10:00.000","24.14307","LA FLORESTA  - AUT","CALDAS","BELALCAZAR","CAUCA","4.979219444","-75.83555556","Temp Aire 2 m","°C"
"0026125505","0068","2018-05-19T03:05:00.000","17.3934","LA BELLA  - AUT","QUINDÍO","CALARCÁ","CAUCA","4.501111111","-75.67138889","Temp Aire 2 m","°C"
"0021202240","0068","2010-07-09T00:00:00.000","14.3","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Temp Aire 2 m","°C"
"2120700038","0068","2019-08-21T17:55:00.000","15.92","SAN FRANCISCO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.562","-74.149","Temp Aire 2 m","°C"
"0021206780","0068","2014-04-28T07:05:00.000","15.9","LA INDEPENDENCIA FOPAE Fuera de Servicio","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.617","-74.317","Temp Aire 2 m","°C"
"0021202170","0068","2012-03-05T12:15:00.000","19","SIERRA MORENA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.167","Temp Aire 2 m","°C"
"0022045502","0068","2018-10-02T13:05:00.000","26.65273","EL RUBY  - AUT","TOLIMA","PLANADAS","SALDAÑA","3.95","-75.66666667","Temp Aire 2 m","°C"
"0026125507","0068","2018-07-28T09:20:00.000","22.69976","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Temp Aire 2 m","°C"
"0026155220","0068","2010-09-12T01:00:00.000","15.7","VILLAMARIA - AUT","CALDAS","VILLAMARIA","CAUCA","5.048666667","-75.51388889","Temp Aire 2 m","°C"
"0026125300","0068","2010-02-19T04:00:00.000","18","CALARCA - AUT","QUINDÍO","CALARCÁ","CAUCA","4.528305556","-75.59638889","Temp Aire 2 m","°C"
"0052055501","0068","2018-10-22T13:00:00.000","26.27636","OSPINA PEREZ  - AUT","NARIÑO","CONSACÁ","PATÍA","1.254722222","-77.48777778","Temp Aire 2 m","°C"
"0053115502","0068","2017-08-14T06:45:00.000","18.77158","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Temp Aire 2 m","°C"
"0026145506","0068","2019-01-02T05:15:00.000","18.19327","FILO BONITO  - AUT","CALDAS","BELALCAZAR","CAUCA","4.986358333","-75.84574722","Temp Aire 2 m","°C"
"0021015070","0068","2005-08-26T17:00:00.000","20.4","LOS GUACHAROS  - AUT","HUILA","PALESTINA","ALTO MAGDALENA","1.675833","-76.106841","Temp Aire 2 m","°C"
"0023065160","0068","2019-07-02T03:50:00.000","18.205","ACOMODO EL","CUNDINAMARCA","LA VEGA","MEDIO MAGDALENA","5.017","-74.333","Temp Aire 2 m","°C"
"0021202200","0068","2010-11-26T02:55:00.000","11.6","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0029004520","0068","2007-08-18T20:00:00.000","27.6","ESCUELA NAVAL BARRANQUILLA  - AUT","ATLANTICO","BARRANQUILLA","BAJO MAGDALENA","11.00638889","-74.785","Temp Aire 2 m","°C"
"0021202250","0068","2011-06-07T14:00:00.000","18.7","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0026085501","0068","2019-04-04T07:15:00.000","16.75895","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Temp Aire 2 m","°C"
"0026145501","0068","2019-04-03T09:25:00.000","19.23215","APIA  - AUT","RISARALDA","APÍA","CAUCA","5.105055556","-75.93305556","Temp Aire 2 m","°C"
"0026055100","0068","2015-09-20T08:00:00.000","20.9","FARALLONES - AUT","VALLE DEL CAUCA","CALI","CAUCA","3.416055556","-76.6515","Temp Aire 2 m","°C"
"0054077210","0068","2012-04-23T20:00:00.000","27.9","JUANCHACO - AUT","VALLE DEL CAUCA","BUENAVENTURA","SAN JUÁN","3.925147222","-77.34900556","Temp Aire 2 m","°C"
"0021195170","0068","2007-08-16T17:00:00.000","11.5","PAQUILO - AUT","CUNDINAMARCA","CABRERA","ALTO MAGDALENA","3.993611111","-74.39805556","Temp Aire 2 m","°C"
"2120000102","0068","2018-10-27T06:27:00.000","13.69","COLEGIO CARLOS PIZARRO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.635","-74.205","Temp Aire 2 m","°C"
"0023085501","0068","2018-10-29T07:35:00.000","18.77406","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Temp Aire 2 m","°C"
"0026135310","0068","2008-05-28T02:00:00.000","14.2","STA ROSA - En Siniestro","RISARALDA","SANTA ROSA DE CABAL","CAUCA","4.847","-75.636","Temp Aire 2 m","°C"
"0021202170","0068","2011-04-22T16:45:00.000","14.7","SIERRA MORENA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.167","Temp Aire 2 m","°C"
"0021015501","0068","2019-06-25T23:05:00.000","16.28746","PITALITO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","1.777527778","-76.19163889","Temp Aire 2 m","°C"
"0035025501","0068","2019-07-04T06:30:00.000","16.02139","QUETAME  - AUT","CUNDINAMARCA","QUETAME","META","4.297941667","-73.87238889","Temp Aire 2 m","°C"
"0026055100","0068","2015-01-05T09:00:00.000","16.6","FARALLONES - AUT","VALLE DEL CAUCA","CALI","CAUCA","3.416055556","-76.6515","Temp Aire 2 m","°C"
"0021035501","0068","2018-09-23T04:55:00.000","17.25962","ACEVEDO  - AUT","HUILA","ACEVEDO","ALTO MAGDALENA","1.763191667","-75.93224722","Temp Aire 2 m","°C"
"0026145503","0068","2019-03-08T15:20:00.000","21.82853","ANSERMA  - AUT","CALDAS","ANSERMA","CAUCA","5.231330556","-75.77961667","Temp Aire 2 m","°C"
"0053115502","0068","2016-08-02T07:20:00.000","19.7","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Temp Aire 2 m","°C"
"2120000104","0068","2019-03-11T13:55:00.000","17.55","COLEGIO MIGUEL ANTONIO CARO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.813","-74.031","Temp Aire 2 m","°C"
"0035025501","0068","2016-07-19T00:45:00.000","14.4","QUETAME  - AUT","CUNDINAMARCA","QUETAME","META","4.297941667","-73.87238889","Temp Aire 2 m","°C"
"0024025090","0068","2006-03-25T02:00:00.000","16.8","MOGOTES - AUT","SANTANDER","MOGOTES","SOGAMOSO","6.47","-72.96888889","Temp Aire 2 m","°C"
"0026185050","0068","2011-11-17T22:00:00.000","16.4","SANTA BARBARA - AUT","ANTIOQUIA","SANTA BÁRBARA","CAUCA","5.859583333","-75.55627778","Temp Aire 2 m","°C"
"0021195501","0068","2017-09-16T10:00:00.000","21.71869","GRANJA TIBACUY  - AUT","CUNDINAMARCA","TIBACUY","ALTO MAGDALENA","4.363052778","-74.43527778","Temp Aire 2 m","°C"
"0013095010","0068","2006-09-13T00:00:00.000","26.8","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Temp Aire 2 m","°C"
"0026125502","0068","2017-03-21T16:20:00.000","25.4","CAICEDONIA  - AUT","VALLE DEL CAUCA","CAICEDONIA","CAUCA","4.297558333","-75.86396111","Temp Aire 2 m","°C"
"0023195502","0068","2017-06-09T04:00:00.000","18.6","APTO PALONEGRO","SANTANDER","LEBRIJA","MEDIO MAGDALENA","7.121","-73.185","Temp Aire 2 m","°C"
"0013055040","0068","2005-08-04T19:00:00.000","29","INCODER - AUT","CORDOBA","MONTERÍA","SINÚ","8.746944444","-75.91388889","Temp Aire 2 m","°C"
"0016015130","0068","2018-05-16T07:00:00.000","16.9","ALCALDIA DE HERRAN  - AUT","NORTE DE SANTANDER","HERRÁN","CATATUMBO","7.506722222","-72.48536111","Temp Aire 2 m","°C"
"0023065502","0068","2019-07-28T05:10:00.000","16.3222","LA PALMA  - AUT","CUNDINAMARCA","LA PALMA","MEDIO MAGDALENA","5.330266667","-74.40156111","Temp Aire 2 m","°C"
"0029065501","0068","2018-02-23T15:15:00.000","26.01226","CIENAGA,LA  - AUT","MAGDALENA","CIÉNAGA","BAJO MAGDALENA","10.89785833","-74.08156667","Temp Aire 2 m","°C"
"0026155503","0068","2017-08-24T15:25:00.000","27.36189","PLANALTO  - AUT","CALDAS","MANIZALES","CAUCA","4.989722222","-75.58971944","Temp Aire 2 m","°C"
"0021201200","0068","2015-04-28T03:00:00.000","7.79","ESC LA UNION - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.343","-74.184","Temp Aire 2 m","°C"
"0021201200","0068","2015-10-20T05:00:00.000","4.3","ESC LA UNION - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.343","-74.184","Temp Aire 2 m","°C"
"0026195502","0068","2018-04-21T00:00:00.000","19.23811","CIUDAD BOLIVAR  - AUT","ANTIOQUIA","CIUDAD BOLÍVAR","CAUCA","5.868666667","-75.99044167","Temp Aire 2 m","°C"
"0021165501","0068","2017-05-16T13:30:00.000","23.3","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Temp Aire 2 m","°C"
"0026125501","0068","2018-01-09T06:50:00.000","14.79594","GENOVA  - AUT","QUINDÍO","GÉNOVA","CAUCA","4.204416667","-75.76866667","Temp Aire 2 m","°C"
"2120000105","0068","2019-01-23T10:42:00.000","15.87","EL CODITO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.763","-74.022","Temp Aire 2 m","°C"
"0023055502","0068","2019-02-25T02:40:00.000","17.80655","VILLARAZ  - AUT","CALDAS","PENSILVANIA","MEDIO MAGDALENA","5.383333333","-75.06638889","Temp Aire 2 m","°C"
"0028035060","0068","2015-02-04T16:00:00.000","35.3","FEDEARROZ - AUT","CESAR","VALLEDUPAR","CESAR","10.46361111","-73.24805556","Temp Aire 2 m","°C"
"0022025501","0068","2019-06-27T11:20:00.000","26.46821","ATACO  - AUT","TOLIMA","ATACO","SALDAÑA","3.416666667","-75.63305556","Temp Aire 2 m","°C"
"0021202240","0068","2015-03-20T00:40:00.000","12.46","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Temp Aire 2 m","°C"
"0016025501","0068","2018-12-27T19:25:00.000","16.54246","CUCUTILLA  - AUT","NORTE DE SANTANDER","CUCUTILLA","CATATUMBO","7.519455556","-72.79790278","Temp Aire 2 m","°C"
"0024035390","0068","2009-01-23T12:00:00.000","9.9","PARAMO ALMORZADERO  - AUT","SANTANDER","CERRITO","SOGAMOSO","6.945388889","-72.69633333","Temp Aire 2 m","°C"
"0026115501","0068","2018-01-04T19:30:00.000","20.12796","MANUEL MARIA MALLARINO  - AUT","VALLE DEL CAUCA","TRUJILLO","CAUCA","4.213611111","-76.31497222","Temp Aire 2 m","°C"
"0021085501","0068","2018-07-03T22:20:00.000","18.15361","TERUEL  - AUT","HUILA","TERUEL","ALTO MAGDALENA","2.762997222","-75.61144167","Temp Aire 2 m","°C"
"0021085501","0068","2018-03-11T00:25:00.000","19.18007","TERUEL  - AUT","HUILA","TERUEL","ALTO MAGDALENA","2.762997222","-75.61144167","Temp Aire 2 m","°C"
"0035075080","0068","2011-04-12T06:00:00.000","7.4","PARAMO RABANAL - AUT","BOYACÁ","VENTAQUEMADA","META","5.392388889","-73.56277778","Temp Aire 2 m","°C"
"0016025502","0068","2017-08-03T06:00:00.000","17.93901","FRANCISCO ROMERO  - AUT","NORTE DE SANTANDER","SALAZAR","CATATUMBO","7.739166667","-72.78055278","Temp Aire 2 m","°C"
"0021202170","0068","2012-08-12T03:00:00.000","14.2","SIERRA MORENA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.167","Temp Aire 2 m","°C"
"0026105250","0068","2015-10-30T04:00:00.000","19.9","ZARAGOZA - AUT","VALLE DEL CAUCA","CARTAGO","CAUCA","4.689777778","-75.92519444","Temp Aire 2 m","°C"
"0015015120","0068","2014-07-10T20:00:00.000","29.2","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Temp Aire 2 m","°C"
"0044015070","0068","2007-12-26T20:00:00.000","21.4","EL PEPINO - AUT","PUTUMAYO","MOCOA","CAQUETÁ","1.082888889","-76.66711111","Temp Aire 2 m","°C"
"0028045501","0068","2018-05-07T11:00:00.000","20.93296","PUEBLO BELLO  - AUT","CESAR","PUEBLO BELLO","CESAR","10.42166667","-73.57471944","Temp Aire 2 m","°C"
"0026195501","0068","2018-12-26T17:25:00.000","20.16543","ANDES  - AUT","ANTIOQUIA","ANDES","CAUCA","5.660108333","-75.91413889","Temp Aire 2 m","°C"
"2120000106","0068","2019-04-25T03:55:00.000","6.764","GRAN BRETAÑA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.512","-74.164","Temp Aire 2 m","°C"
"0026155220","0068","2018-12-17T09:00:00.000","22.2","VILLAMARIA - AUT","CALDAS","VILLAMARIA","CAUCA","5.048666667","-75.51388889","Temp Aire 2 m","°C"
"0016015502","0068","2016-07-03T10:30:00.000","24.5","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Temp Aire 2 m","°C"
"0026195501","0068","2019-02-25T03:30:00.000","17.2392","ANDES  - AUT","ANTIOQUIA","ANDES","CAUCA","5.660108333","-75.91413889","Temp Aire 2 m","°C"
"0053115502","0068","2019-07-04T22:10:00.000","19.98314","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Temp Aire 2 m","°C"
